time,open,high,low,close,VWMA,RSI,K,D
1526947200,8386.89,8400.18,7935.11,7977.11,8851.87818064294,39.526060021344215,33.45643087026402,32.50523119395417
1527033600,7977.12,8031.9,7425,7501.95,8740.897656867452,34.141426222826,16.188998564998553,28.72259300350342
1527120000,7501.95,7730.73,7266.99,7575.01,8605.36575304628,35.59427887940768,6.033844622721683,18.55975801932819
1527206400,7578.99,7649.55,7308.15,7457,8503.278923999911,34.27887348833244,3.9955747156848065,8.739472634468452
1527292800,7456.99,7620,7300,7333.96,8409.72302404571,32.91315517976017,3.9955747156848065,4.674998018030537
1527379200,7334,7400,7231.11,7338.99,8318.342552787475,33.0306225369807,0.6154563007583475,2.8688685773760914
1527465600,7338.99,7437,7058.02,7099,8202.383191793275,30.304203825839394,0.2701246993605125,1.6270519052679935
1527552000,7099,7540,7032.95,7461.29,8112.5420288921005,38.55021713751382,16.34009022502398,5.741890408381052
1527638400,7467.98,7569,7260.5,7375.96,8023.6615179910095,37.427028056267396,29.95104181088904,15.52041891175795
1527724800,7382.07,7699,7327.51,7485.01,7957.073423704505,39.83941357590177,48.53341442803412,31.608182154649153
1527811200,7485.01,7608.55,7355.54,7521.01,7900.669102597237,40.65284574501993,52.631051426516706,43.7051692218134
1527897600,7521.01,7697.33,7437,7640.03,7849.763460993432,43.37863183166811,64.22963414499125,55.13136666651413
1527984000,7636.81,7786.69,7600,7714.26,7807.065803901128,45.07305361055195,78.80821914244297,65.22296823798375
1528070400,7714.26,7760.52,7446.5,7487,7734.115283682721,41.025239873789616,82.8380235575241,75.29195894831953
1528156800,7487,7679.49,7358,7625,7693.131347224568,44.29658330925919,88.93920234730713,83.52848168242484
1528243200,7626.64,7699,7467.05,7658.84,7657.345015815953,45.10077963633455,89.11157806604369,86.96293465695841
1528329600,7658.79,7765,7620,7691.08,7641.947359380881,45.902106982421124,98.24750446014984,92.09942829116699
1528416000,7691.08,7703.5,7531,7603.44,7616.178928873918,44.0210738785085,95.98015817675487,94.44641356764957
1528502400,7603.44,7683.98,7450,7491.73,7593.798772123525,41.67667631608344,86.95024643387485,93.72596969025996
1528588800,7491.73,7491.73,6622.81,6764.99,7492.841837029649,30.35192707210713,53.7188995572865,78.88310138930551
1528675200,6765,6922,6610,6872,7428.1636723026695,33.22901594364697,30.572729771948968,57.080625254370204
1528761600,6872,6890.51,6435,6530,7356.315650316338,29.092692306861693,6.26930818149566,30.186979170243816
1528848000,6530,6627.6,6118.68,6292.78,7270.271883983925,26.617681317198844,6.167321724750669,14.336453226065203
1528934400,6292.78,6720,6260,6635.98,7209.13784425495,35.206009065792585,14.845015173880268,9.093881693375636
1529020800,6638.67,6666.66,6362.31,6388.9,7161.311707824767,32.27721873726718,24.627585347895177,15.213307415508808
1529107200,6380.01,6560,6320.86,6483.98,7133.196925151839,34.53417123849103,38.31132174520439,25.92797408899338
1529193600,6482.5,6589.03,6422,6449.61,7106.701499738443,34.09187468070658,36.38552869951494,33.10814526420494
1529280000,6444.06,6794.38,6380,6712.46,7088.066491280289,40.38063443697382,50.39236827804665,41.696406240922094
1529366400,6711.39,6841.74,6653,6741.21,7052.293935037312,41.04326885874792,61.64341222624759,49.47376973460317
1529452800,6740,6817.23,6551.81,6761.51,7024.167852854523,41.537360981515505,74.51301389352494,62.18293146593984
1529539200,6763.21,6795,6672.57,6718.84,6989.65084676349,40.76403432428536,77.81861441412083,71.32501351129788
1529625600,6717.69,6733.97,5918.94,6045,6892.207978070753,30.961045183804657,62.49794148841199,71.60985659868602
1529712000,6045.92,6260,6008.48,6149.98,6831.958604405848,33.638558493043874,52.39506031774164,64.23720540675826
1529798400,6149.98,6259.8,5750,6136.97,6747.726057834424,33.4653424492149,40.59899588008642,51.83066589541346
1529884800,6137.95,6350,6061.97,6252,6684.704568375473,36.57511710056546,53.23164801411516,48.74190140398118
1529971200,6252,6272.54,6035,6070.78,6622.8108825960035,33.88788517911419,53.78869010366848,49.2064446659568
1530057600,6065.89,6190.43,5971,6133.73,6566.344497451653,35.656361828337694,53.28795546112261,53.43609785963552
1530144000,6134.73,6173.01,5827,5853.98,6491.936721784356,31.609693511674365,33.08553831749841,46.72072796076327
1530230400,5851.01,6300,5780,6197.92,6439.198807354669,40.54386939524999,47.044703371025925,44.47273238321575
1530316800,6197.92,6528.99,6186.03,6390.07,6407.491559372573,44.876383968088675,65.57982551141784,48.570022399980836
1530403200,6391.08,6441.06,6251,6356.81,6377.742949160008,44.27497724831281,95.42818383695192,69.35090423979868
1530489600,6360.82,6685,6271.62,6615.29,6365.242023354491,49.8947998417373,98.55936740240655,86.52245891692554
1530576000,6615.29,6679.35,6463.01,6513.86,6364.793165472536,47.8552870165986,94.96875571094927,96.31876898343603
1530662400,6511.01,6784.92,6441.11,6586.98,6377.827772154784,49.459153128508405,95.64242172584505,96.39018161306706
1530748800,6585.53,6712,6453.33,6529.2,6368.294785349251,48.19758942364587,92.65444170681883,94.42187304787114
1530835200,6529.2,6648.54,6425,6609.78,6378.311812819916,50.10885225443474,96.24505339827611,94.84730561031343
1530921600,6609.79,6818.16,6508.88,6756.98,6388.678378793154,53.48505259111893,97.01201998097372,95.30383836202299
1531008000,6753.48,6780,6667.44,6712.1,6399.015273355952,52.322472991371626,98.22847921333893,97.16185086419637
1531094400,6712.1,6802.06,6612.24,6662.12,6394.479215236212,50.99315094869861,94.43135808819459,96.55728576083584
1531180800,6662.78,6681,6263,6296.91,6376.078472411367,42.49685181372987,77.68770794210509,90.1158484145463
1531267200,6296.91,6406,6278.99,6378.07,6360.888752412217,44.70187134972546,66.07555319762679,79.39820640930891
1531353600,6378.07,6380.28,6070,6250.57,6342.171190622255,41.97853709313431,40.234695260553416,61.33265213342853
1531440000,6251.4,6350,6110,6214.57,6360.982887344557,41.21503899570992,23.645012073309562,43.318420177163354
1531526400,6214.57,6335,6178,6251.99,6366.766134623297,42.38798942053097,6.881850128680409,23.587185820847893
1531612800,6250.9,6395,6225.4,6353.01,6384.072595255056,45.54681037775765,14.954402900114241,15.160421700701498
1531699200,6354.15,6747.3,6330.4,6723.35,6412.747097350958,55.236575022610765,48.28773623344758,23.374663087414174
1531785600,6723.33,7468.99,6652.04,7317.44,6496.5604888473035,65.76190649210264,78.43457370921607,47.22557094759272
1531872000,7317.44,7588.08,7225.38,7381.9,6584.044024925038,66.67743862676055,99.99999999999996,75.57410331422129
1531958400,7381.88,7576.28,7270,7466.21,6668.809310436608,67.88697439494723,99.99999999999996,92.81152456973875
1532044800,7468.86,7700,7273,7337.53,6735.26155471281,64.06475048761804,95.2231639110342,98.40772130367814
1532131200,7337.47,7458.47,7211,7398.78,6781.634401597862,65.07278037878537,91.70611628020959,95.64309339708136
1532217600,7399.25,7582.4,7335.5,7394.79,6824.982700675209,64.94497480793316,88.02934324396142,91.65287447840183
1532304000,7394.78,7833,7375,7721.01,6888.8067950624745,70.11330938165176,92.80617933292717,90.84721295236615
1532390400,7721.65,8486,7696,8397.24,7033.853022351924,77.51411317699142,96.3232269637518,92.38624984688022
1532476800,8397.24,8491.77,8050,8175.64,7121.381160950394,71.28456469120113,94.27942390056627,94.4696100657485
1532563200,8175.63,8315.69,7850.06,7920,7194.319708047461,64.81337459141648,82.61637291645019,91.07300792692286
1532649600,7920,8285,7805,8188.57,7272.793163115449,68.09069823348217,73.67391648066041,83.52323776589239
1532736000,8188.57,8246.54,8067,8225.04,7320.989688061408,68.51948998320216,70.01551009260395,75.43526649657161
1532822400,8225.04,8294.51,8115,8211,7369.628005495005,68.13987227541747,67.65211459265525,70.44718038863998
1532908800,8210.99,8273,7866,8173.92,7434.110745235515,67.08280924716213,50.741291655657925,62.802972113639136
1532995200,8171.4,8180,7633,7730.93,7507.01465672415,55.9214545944834,26.786940809814734,48.39344901937606
1533081600,7735.67,7750,7430,7604.58,7552.055276605493,53.20248952305138,7.4800539605461696,28.336095475339704
1533168000,7600.08,7709.46,7455.72,7525.71,7600.631855334006,51.51861162075271,-3.552713678800501e-14,11.422331590120388
1533254400,7525.71,7540,7282.44,7418.78,7634.618179853042,49.24301295851241,-3.552713678800501e-14,2.493351320182132
1533340800,7412.27,7494.81,6926,7009.84,7636.857730052504,41.66363763202134,-3.552713678800501e-14,6.365278674517565e-14
1533427200,7009.84,7089.87,6882.29,7024.19,7647.664025911313,42.00099201213801,0.3136679732401908,0.10455599108013909
1533513600,7024.19,7160,6821,6934.82,7659.399725843212,40.43277869485958,0.3136679732401908,0.20911198216021454
1533600000,6935,7150.46,6670,6720.06,7630.317344554677,36.870178027873614,0.3136679732401908,0.31366797324029
1533686400,6720.63,6721.54,6123,6285,7553.902104250524,30.925472535603532,-3.552713678800501e-14,0.20911198216021454
1533772800,6283.27,6622.81,6178.6,6529.79,7496.63447551905,37.0732689974141,5.451041485860337,1.921569819700263
1533859200,6529.79,6575.88,6026.39,6144.01,7414.107879400896,32.20810532165366,6.5883082401056186,4.013116575322072
1533945600,6148.13,6488,5971,6232.35,7352.497404335598,34.3332308671651,9.640673592753208,7.226674439573153
1534032000,6222.55,6472.3,6130,6308.33,7306.593505512599,36.186116329542415,9.039402833375561,8.422794888744894
1534118400,6308.56,6545,6145.04,6246.35,7225.495810480071,35.310834579894916,13.75022536265505,10.810100596261371
1534204800,6248.25,6250.33,5880,6188.08,7090.496968764429,34.46675304425567,15.9967150446941,12.92878108024167
1534291200,6188.08,6609,6172.11,6267.16,6973.027094997616,36.678984754099076,20.4599363697643,16.73562559237125
1534377600,6265.27,6480,6205.6,6311.75,6894.7987922725,37.95090498045755,27.39637361591787,21.28434167679219
1534464000,6316,6585,6285.4,6584.49,6816.222912192936,45.201545319580624,55.43085191456456,34.42905396674902
1534550400,6579.04,6620,6288,6387.96,6754.740471325964,41.44349980248465,70.67649823655216,51.167907922344966
1534636800,6387.96,6541,6300,6477.53,6704.768449300763,43.739290854800494,87.81107367348444,71.30614127486716
1534723200,6477.53,6530,6220,6254.84,6624.568627456466,39.5840145366614,74.69464950482437,77.72740713828709
1534809600,6251,6500,6235.08,6480,6564.989361059071,45.24777824368132,83.46934446461718,81.99168921430875
1534896000,6479.98,6882.54,6251.2,6360.89,6506.744864167492,42.953763764258866,81.01938354896237,79.72779250613473
1534982400,6362.57,6576.99,6342.28,6525.01,6470.400971252862,46.945134598579195,94.13580771762246,86.20817857706743
1535068800,6525,6725,6440.5,6681.64,6437.10712309478,50.504395617269694,94.13580771762246,89.76366632806919
1535155200,6686.98,6789,6650.61,6733.64,6422.2064863179085,51.66376159124986,99.99999999999999,96.09053847841506
1535241600,6733.64,6775.27,6568,6700,6407.983212579187,50.83420262633483,98.39204792963824,97.50928521575366
1535328000,6700,6940.51,6646.5,6908.64,6409.61491186013,55.59638314802992,98.39204792963824,98.92803195309226
1535414400,6907.26,7135,6860,7076.11,6427.602210118159,59.02694492535251,98.39204792963825,98.39204792963835
1535500800,7077,7133.81,6912.34,7031.22,6462.512020289676,57.739243269728576,97.9634035315446,98.24916646360714
1535587200,7033.21,7063.63,6784.81,6984.84,6482.699335214969,56.370928672563764,93.40987824893323,96.58844323670546
1535673600,6984.84,7089,6888,7011.21,6525.567381693888,56.99494853428149,89.92618460391058,93.76648879479625
1535760000,7011.21,7275,7008.74,7200.01,6568.358360623819,61.26650076495996,91.96278107236598,91.76628130840338
1535846400,7201.57,7345.45,7127,7302.01,6609.2420165758695,63.3826027109538,96.51630635497736,92.80175734375143
1535932800,7302,7338.28,7191.63,7263.02,6652.6603597076655,61.988487581709364,97.72524985735099,95.40144576156489
1536019200,7263,7410,7227.17,7359.06,6704.916075941844,64.08404511274045,97.72524985735099,97.32226868989322
1536105600,7359.05,7397.3,6682,6700,6737.378786709099,45.53300581846714,64.39191652401766,86.61413874623997
1536192000,6697.27,6725,6265,6516.01,6745.144414773787,41.887508326481075,33.33333333333332,65.15016657156742
1536278400,6516.84,6544,6320,6395.54,6740.417945058973,39.64912986568783,-9.473903143468002e-15,32.575083285783755
1536364800,6395.54,6478,6111,6185.05,6737.871264696012,36.026618682173506,-9.473903143468002e-15,11.111111111111201
1536451200,6185.06,6441,6141.53,6250.81,6730.7942658697275,37.934457367044125,2.266587884900865,0.7555292949670545
1536537600,6252.26,6373.98,6221,6312,6742.214018596218,39.735432518044206,6.672805545964462,2.979797810288545
1536624000,6311.99,6404,6169.68,6294.91,6737.682124389522,39.391631290454825,10.670573738292717,6.536655723052786
1536710400,6293,6360,6192.37,6338.62,6758.289796638814,40.80240376552482,14.077807595584103,10.4737289599472
1536796800,6338.62,6535,6337.4,6487.38,6756.392958098949,45.455730611843,20.873748185448587,15.207376506441909
1536883200,6487.39,6584.99,6385.62,6476.63,6747.143414407827,45.179350715803416,27.7497879862613,20.900447922431436
1536969600,6476.63,6565.45,6466.13,6514.96,6740.31878573177,46.430053333771745,34.43565846001215,27.686398210574115
1537056000,6514.96,6524.62,6370,6505,6733.465102733872,46.13550918166308,35.24326231194574,32.47623625273983
1537142400,6500.08,6533.84,6201,6248.69,6704.356568087907,39.23723417250629,28.18379262275675,32.62090446490498
1537228800,6248.69,6390,6224.98,6336.45,6667.383017919745,42.412285678539654,36.28422474784924,33.23709322751734
1537315200,6336.39,6517.7,6123,6391.89,6634.535620522996,44.3891816537982,51.06870016262629,38.5122391777442
1537401600,6392,6540,6325,6492,6610.070368241946,47.869243229429806,80.58769519200764,55.98020670082783
1537488000,6492,6784.86,6491,6759.02,6599.39750350922,55.812181964837166,93.46090418430539,75.0390998463132
1537574400,6759.01,6839.03,6627,6723.05,6573.2475261563895,54.60519528441092,97.74955201220024,90.5993837961712
1537660800,6723.05,6788.23,6661.75,6708,6541.191416457013,54.07823638746601,94.26247098868627,95.15764239506409
1537747200,6706.81,6730,6557,6581.39,6513.057912471011,49.730328847777145,82.03145585818099,91.34782628635594
1537833600,6581.42,6584.01,6325.02,6447.54,6471.689807266816,45.55994507429913,63.663966826431114,79.98596455776624
1537920000,6445.11,6557.99,6379.7,6465.12,6452.170576545976,46.19811649237935,47.81651641750184,64.50397970070476
1538006400,6467.84,6750,6434,6689.13,6457.622031992928,53.65348473047604,55.70624641213488,55.728909885356046
1538092800,6689.12,6814.8,6540.88,6634.58,6471.180296228673,51.77209240039345,68.19929194874213,57.240684926126384
1538179200,6634.58,6636,6464.57,6596.38,6491.527270011358,50.438279270095784,76.72654410229708,66.87736082105813
1538265600,6597.66,6662,6533,6626.57,6509.2638448804855,51.50171221495255,72.39918504113389,72.44167369739112
1538352000,6626.57,6667.09,6510,6611.61,6521.377838639824,50.91867803190593,68.35108695167379,72.49227203170169
1538438400,6610,6640,6494,6525.79,6532.303507264007,47.59030181996013,55.16618694023569,65.30548631101455
1538524800,6525.79,6549,6430,6510,6540.154651899815,46.981798114612765,35.124401259039324,52.880558383649706
1538611200,6510.01,6643.46,6505.09,6593.79,6544.918904902036,50.59204103793645,30.32502671020802,40.20520496982778
1538697600,6591.69,6697,6543.08,6635.65,6551.041449209618,52.338160479356134,45.962785163100726,37.137404377449464
1538784000,6635.65,6651,6566.77,6594.27,6553.2074034661355,50.44044167633048,60.437986490615515,45.575266121308196
1538870400,6596.44,6640,6525,6615.26,6557.039371791313,51.403005320456074,68.14172606427606,58.1808325726642
1538956800,6615.26,6715.6,6587,6673.01,6579.412964409211,54.04745800634451,76.49614690170976,68.35861981886721
1539043200,6673.01,6685.38,6607,6656.61,6594.634457242364,53.162729136794404,86.97424980489721,77.20404092362777
1539129600,6656.67,6659.95,6530,6631,6609.377082565304,51.73843837873651,85.34972040794871,82.94003903818533
1539216000,6630.21,6633.92,6205,6252.68,6585.2857199738255,36.27681863173483,52.01638707461537,74.78011909582054
1539302400,6252.71,6360,6209,6298.01,6555.184117812989,38.642836644868666,26.878245202985124,54.748117561849845
1539388800,6298,6345,6285.07,6332.93,6538.962948472521,40.47634702247767,12.315344551337859,30.40332560964623
1539475200,6332.92,6416,6308,6339.34,6524.00293292053,40.82590418679199,20.848306251366868,20.013965335230058
1539561600,6339.34,7680,6300,6752.5,6554.867499781927,57.96210422479267,49.74357377052667,27.635741524410577
1539648000,6752.5,6900,6670,6759.27,6571.648186335379,58.175834115832366,75.19962836669568,48.59716946286318
1539734400,6762.76,6811.12,6676.01,6740.89,6585.415557293717,57.3237153150509,98.70295721528326,74.54871978416865
1539820800,6739.01,6796,6567,6618.96,6580.609553743681,51.89346387460008,89.14031995761847,87.68096851319926
1539907200,6618.96,6648.14,6523,6528.88,6574.517375973941,48.25646161935158,74.04166174977352,87.29497964089187
1539993600,6528.88,6617.65,6505.55,6588.4,6573.788401896295,50.714395660022326,63.98136222043612,75.72111464260949
1540080000,6585.72,6663.9,6580,6590.11,6571.173362100676,50.786724956213135,62.29675236633767,66.77325877884921
1540166400,6590.12,6639,6535.27,6581.2,6569.870700974759,50.37191526520133,65.51676568517983,63.931626757317986
1540252800,6581.2,6595,6515.45,6553.51,6571.9036734559795,49.03160684058747,62.95532813158015,63.589615394366
1540339200,6553.51,6630,6547.53,6565.5,6575.381419096475,49.65626529763558,61.23461202693994,63.23556861456675
1540425600,6566.81,6575.09,6502.8,6528.09,6573.57258997518,47.69225939867237,55.22289005896289,59.804276739161104
1540512000,6528.13,6600,6515.01,6538.63,6570.732707594471,48.31254467541996,50.56619861796772,55.67456690129029
1540598400,6538.63,6558.35,6463.04,6505.6,6569.0892687182595,46.45347212655794,41.01272219509921,48.933936957343384
1540684800,6505.6,6514.17,6453,6489.93,6566.312794730546,45.55780967610165,25.56975571874571,39.04955884393765
1540771200,6489.93,6505.01,6315,6344.5,6553.846291111249,38.197006481184644,10.811893694061387,25.798123869302213
1540857600,6344.5,6395,6317.01,6330.87,6545.7144101887925,37.584101601807156,9.473903143468002e-15,12.127216470935808
1540944000,6330.01,6428,6245.02,6371.93,6537.829098350239,40.67246115032,7.194263190854869,6.002052294972196
1541030400,6369.52,6442.65,6348.66,6410,6570.07801457167,43.46560923258005,22.04360404504735,9.745955745300853
1541116800,6410,6460.34,6388.2,6433.98,6587.570377177849,45.215247691449335,41.310345926047624,23.516071053983392
1541203200,6432.8,6439.97,6345,6387.09,6596.713530705234,42.44883413548974,46.398319891389264,36.58408995416152
1541289600,6388,6525,6359,6485.85,6604.648984354493,49.46230719212101,62.511283991420186,50.07331660295247
1541376000,6485.85,6504.39,6431.02,6468.99,6551.830079647273,48.37840101942753,73.04947100743938,60.653024963416385
1541462400,6468.99,6531.31,6445.18,6519.11,6528.474691373,51.76247982378636,94.1005671845762,76.55377406114536
1541548800,6522.73,6615.15,6509,6578.46,6508.620944940957,55.48399300403717,96.47159556368614,87.87387791856736
1541635200,6578.46,6594,6468.22,6479.84,6497.882946072036,48.75319402885605,87.46584765249365,92.6793368002521
1541721600,6479.84,6511.53,6391.01,6419.99,6491.186401060204,45.17181495295885,68.26242006485735,84.06662109367916
1541808000,6419.99,6475.55,6411,6433.05,6480.728233518463,46.10224052056782,50.791639055350686,68.83996892423401
1541894400,6435.16,6462.14,6355,6449.81,6476.402125899389,47.337323716269076,48.15499305422731,55.7363507248119
1541980800,6450.71,6497,6421,6453.07,6467.4969777518545,47.58890423577879,52.65611772309693,50.5342499442251
1542067200,6451.68,6498,6391.15,6457.66,6461.422208556632,47.96581850559933,53.207256720578926,51.339455832634506
1542153600,6458.98,6482.84,5656.87,5922.41,6356.1584848785415,25.20371003460062,35.04472173587535,46.96936539318386
1542240000,5917.2,5939.54,5403.42,5753.4,6249.845779638692,21.70171800131294,16.41369132130868,34.88855659258777
1542326400,5757.09,5782.89,5549.25,5655.94,6168.556489237337,19.977871530821062,9.473903143468002e-15,17.152804352394792
1542412800,5650.57,5656.6,5565.43,5628.29,6118.1509233942415,19.50451003867461,9.473903143468002e-15,5.471230440436347
1542499200,5630.49,5738.17,5617,5662,6081.3082805301465,21.93312575031723,2.250000566508658,0.7500001888363402
1542585600,5661.94,5664,4855,4910.03,5870.768569335875,12.71638507435648,2.250000566508658,1.5000003776725563
1542672000,4913.4,5048.24,4326,4558.86,5565.862108755254,10.497797370334737,2.250000566508658,2.250000566508773
1542758400,4559.91,4787.2,4413.85,4661.07,5451.209798816741,15.138505662172847,4.04361972182419,2.8478736182806172
1542844800,4661.08,4721.77,4335,4370,5373.511779531829,13.061522025936554,6.324431089244624,4.206017125859272
1542931200,4370.9,4484,4222.94,4420.61,5282.79081869435,15.239077935946767,10.542499744374439,6.970183518481199
1543017600,4415.63,4527,3824.69,3932.44,5149.109391537877,12.092762631161605,7.9178369645860895,8.261589266068498
1543104000,3933.68,4233,3652.66,4085.78,4991.832250814502,17.831519975583333,12.161453970162164,10.207263559707679
1543190400,4088.69,4206,3701,3862.2,4852.759814781731,16.173605055751892,12.992853735872908,11.024048223540502
1543276800,3864.45,3940,3689.12,3875.21,4759.317551596623,16.65918489527222,25.539679731174772,16.897995812403398
1543363200,3875.63,4394.47,3874.27,4264.85,4687.610778429847,29.77874736631773,52.3485846915116,30.293706052853207
1543449600,4262.06,4450.38,4125.65,4295.84,4637.710669030016,30.71298250981002,80.63244960400436,52.840238008897025
1543536000,4295.72,4341.36,3943,4041.32,4582.5290614716,27.47942699022994,94.6681079969174,75.88304743081123
1543622400,4041.27,4299.99,3963.01,4190.02,4554.814267749724,31.984870962246475,94.6681079969174,89.98955519927983
1543708800,4190.98,4312.99,4103.04,4161.01,4528.656861620387,31.572763567514002,94.02879743194033,94.45500447525849
1543795200,4160.55,4179,3827,3884.01,4486.726113026031,27.87907039554301,92.99127769057613,93.8960610398114
1543881600,3884.76,4085,3781,3951.64,4447.582813161108,30.03133714012901,89.71772855306091,92.2459345585259
1543968000,3950.98,3970,3745,3769.84,4369.139081847774,27.64318477804818,83.08164777199072,88.59688467187603
1544054400,3768.44,3899.99,3500,3508.75,4271.186617780199,24.615708527195636,77.10250682676737,83.30062771727312
1544140800,3508.75,3549.99,3224.6,3403.55,4168.890374727079,23.498969556791067,66.15617662953035,75.44677707609627
1544227200,3403.57,3495,3222,3410.93,4109.696664066918,23.760273501512174,56.09245987933511,66.45038111187772
1544313600,3411.36,3658,3394.04,3545.37,4064.1543883001177,28.54821245604994,61.19584420504585,61.14816023797055
1544400000,3548.49,3610,3370.11,3432.88,4000.886295295897,27.01920388548173,64.61540861955145,60.634570901310916
1544486400,3434.01,3480,3324.32,3380.39,3931.828280444765,26.311067662136438,59.667340889222494,61.82619790460671
1544572800,3379.23,3492,3350,3445,3882.752801717831,28.785196954523556,54.34392105477745,59.5422235211839
1544659200,3446.38,3460,3255.5,3302.06,3850.6793493576415,26.653101700245756,44.20059857282254,52.73728683894094
1544745600,3302.06,3335.39,3177,3224.17,3805.6756117486666,25.54285511141427,41.18299516211003,46.57583826323678
1544832000,3225.19,3276.5,3156.26,3211.72,3784.634191540138,25.361006284549205,28.10582427577332,37.82980600356874
1544918400,3211.71,3294,3186,3228.67,3745.611579472839,26.132055522635056,29.152226524216232,32.813681987366635
1545004800,3229.22,3585,3216,3509.08,3721.4142412291217,37.61392214979896,54.457005761500206,37.238352187163365
1545091200,3509.03,3678.59,3424.47,3652.98,3708.183553158415,42.54912607930898,80.10276484624137,54.57066571065271
1545177600,3653,3912.73,3622.55,3662.22,3657.8831030016327,42.86169130697759,100.00000000000001,78.18659020258065
1545264000,3660.01,4120,3635,4049.62,3651.3277538420903,54.12971579156737,100.00000000000001,93.36758828208058
1545350400,4051.86,4139.99,3764,3838.66,3641.730630946917,48.51854655844706,93.8412114173532,97.94707047245119
1545436800,3840.25,3979,3785,3948.91,3631.739364490388,51.35650206600722,90.62798221441933,94.8230645439243
1545523200,3948.91,4021.53,3870,3929.71,3624.194586421638,50.83098045101883,86.80584884211332,90.42501415796205
1545609600,3929.71,4198,3924.83,4008.01,3634.5809997909923,52.94563896241961,91.59268754189765,89.67550619947689
1545696000,4010.11,4020,3646.41,3745.79,3627.4341200109548,45.83604826667074,85.19632393025707,87.86495343808946
1545782400,3745.56,3837.15,3656.74,3777.74,3627.5541669540657,46.77388853636658,80.49550837500652,85.76150661572052
1545868800,3777.74,3813.98,3535,3567.91,3632.333411217337,41.6708139132837,67.43174889194107,77.70786039906834
1545955200,3567.89,3887.25,3540.04,3839.26,3660.76169245007,49.364438665154246,71.51997583358028,73.14907770017606
1546041600,3839,3892,3670,3695.32,3674.7641170062234,45.90547555389313,70.25134437111369,69.73435636554512
1546128000,3696.71,3903.5,3657.9,3801.91,3684.2600747439565,48.768271437023685,73.86621062804603,71.87917694424678
1546214400,3803.12,3810,3630.33,3702.9,3694.5076148049775,46.316284932828225,58.48302986952614,67.53352828956207
1546300800,3701.23,3810.16,3642,3797.14,3707.6008487527893,48.947397904630506,54.4095095265817,62.25291667471807
1546387200,3796.45,3882.14,3750.45,3858.56,3721.1508404158913,50.64519426402031,55.90764356220728,56.26672765277181
1546473600,3857.57,3862.74,3730,3766.78,3738.6020491768254,48.07250466712554,62.40506554780509,57.5740728788648
1546560000,3767.2,3823.64,3703.57,3792.01,3762.5055412291613,48.841843956268995,64.1375463708814,60.81675182696469
1546646400,3790.09,3840.99,3751,3770.96,3778.780797691002,48.200207579017956,59.43067667703931,61.99109619857537
1546732800,3771.12,4027.71,3740,3987.6,3799.2241268408525,54.78379048649038,73.83780132289662,65.80200812360589
1546819200,3987.62,4017.9,3921.53,3975.45,3824.1803388680964,54.36645280225407,84.90954416467547,72.72600738820391
1546905600,3976.76,4069.8,3903,3955.13,3840.1195410763617,53.630617815919074,96.00774508609892,84.91836352455711
1546992000,3955.45,4006.81,3930.04,3966.65,3862.464991584089,54.01064981591532,94.04241284120702,91.65323403066058
1547078400,3966.06,3996.01,3540,3585.88,3821.804670679853,41.81258788532229,61.76995657598612,83.94003816776413
1547164800,3585.88,3658,3465,3601.31,3809.9112153907663,42.38048403301561,32.82737784569545,62.87991575429631
1547251200,3601.31,3618.19,3530,3583.13,3796.347037129076,41.86207416563158,1.586546359618268,32.06129359376673
1547337600,3584.1,3611.1,3441.3,3476.81,3778.9662128656782,38.867726285291454,1.5865463596182634,12.000156854977439
1547424000,3477.56,3671.87,3467.02,3626.09,3752.517112385479,44.8342625181153,12.623006423577039,5.265366380937967
1547510400,3626.08,3648.42,3516.62,3553.06,3743.826101370156,42.641610611399166,20.399558659311094,11.536370480835577
1547596800,3553.06,3645,3543.51,3591.84,3736.014700846165,44.20212755256758,31.571502509756016,21.531355864214827
1547683200,3591.84,3634.7,3530.39,3616.21,3741.4698168456566,45.21091118119459,32.360325379359075,28.110462182808835
1547769600,3613.32,3620,3565.75,3594.87,3729.9995425548727,44.45302279286269,36.1540023390333,33.36194340938291
1547856000,3594.87,3720,3594.23,3665.3,3729.86979037399,47.576483856959584,43.22098460662559,37.24510410833943
1547942400,3665.75,3693.73,3475,3539.28,3718.1887460243,42.9253776047161,38.66317378515338,39.346053576937535
1548028800,3539.26,3559.51,3475.5,3526.9,3713.1114297898052,42.485962248415085,34.9304104287173,38.9381896068322
1548115200,3526.88,3608.5,3434.85,3570.93,3703.7031929698037,44.65588982613617,29.43266895079528,34.3420843882221
1548201600,3570.41,3607.98,3514.5,3552.82,3689.4325107222908,43.921871893328216,40.05088955680069,34.804656312104534
1548288000,3552.97,3589,3529.22,3569.62,3681.9398136406785,44.82786158129885,54.899057767262896,41.460872091619734
1548374400,3569.07,3587.15,3522.51,3565.29,3673.4503191755334,44.62773815931184,64.20469142707456,53.05154625037951
1548460800,3566.69,3662.94,3545,3565.25,3665.171405285243,44.625756211269355,66.898854217226,62.00086780385461
1548547200,3565.62,3579,3486,3550.84,3641.189748395734,43.8698939777215,53.1481980605123,61.41724790160441
1548633600,3550.05,3557.75,3380.27,3434.15,3609.9294550118025,38.223832195269026,31.10137976058545,50.38281067944137
1548720000,3434,3443.45,3349.92,3411.04,3577.702317298509,37.20264846062127,9.062147495084952,31.103908438727682
